season_id,playerId,info_position,info_shirtNum,info_positionInfo,info_loan,birth_date_label,birth_country_country,birth_place,age,name_display,id,_accurate_back_zone_pass,_accurate_chipped_pass,_accurate_cross,_accurate_cross_nocorner,_accurate_fwd_zone_pass,_accurate_launches,_accurate_long_balls,_accurate_pass,_accurate_through_ball,_accurate_throws,_aerial_lost,_aerial_won,_appearances,_attempted_tackle_foul,_attempts_conceded_ibox,_attempts_conceded_obox,_attempts_obox,_att_assist_openplay,_att_lf_total,_att_obox_blocked,_att_obx_centre,_att_openplay,_backward_pass,_ball_recovery,_big_chance_created,_blocked_cross,_blocked_pass,_blocked_scoring_att,_challenge_lost,_clean_sheet,_crosses_18yard,_crosses_18yardplus,_dispossessed,_draws,_duel_lost,_duel_won,_effective_blocked_cross,_effective_clearance,_effective_head_clearance,_final_third_entries,_fouled_final_third,_fouls,_fwd_pass,_game_started,_goals_conceded,_goals_conceded_ibox,_goals_conceded_obox,_head_clearance,_head_pass,_interception,_interceptions_in_box,_interception_won,_leftside_pass,_long_pass_own_to_opp,_long_pass_own_to_opp_success,_losses,_lost_corners,_mins_played,_offside_provoked,_offtarget_att_assist,_ontarget_att_assist,_open_play_pass,_outfielder_block,_overrun,_passes_left,_passes_right,_penalty_conceded,_pen_area_entries,_pen_goals_conceded,_poss_lost_all,_poss_lost_ctrl,_poss_won_att_3rd,_poss_won_def_3rd,_poss_won_mid_3rd,_put_through,_rightside_pass,_successful_final_third_passes,_successful_open_play_pass,_successful_put_through,_times_tackled,_total_att_assist,_total_back_zone_pass,_total_chipped_pass,_total_clearance,_total_contest,_total_cross,_total_cross_nocorner,_total_final_third_passes,_total_flick_on,_total_fwd_zone_pass,_total_launches,_total_long_balls,_total_offside,_total_pass,_total_pull_back,_total_scoring_att,_total_sub_off,_total_sub_on,_total_tackle,_total_through_ball,_total_throws,_touches,_touches_in_opp_box,_turnover,_unsuccessful_touch,_was_fouled,_winning_goal,_wins,_won_contest,_won_corners,_won_tackle,_yellow_card,season,per_wins
363,345706.0,F,10.0,Striker,False,18 June 1989,France,Laval,31,Pierre-Emerick Aubameyang,5110.0,145.0,18.0,10.0,10.0,352.0,1.0,13.0,487.0,1.0,2.0,58.0,35.0,29.0,6.0,187.0,103.0,9.0,19.0,13.0,5.0,9.0,52.0,189.0,65.0,3.0,2.0,30.0,13.0,17.0,5.0,27.0,11.0,19.0,5.0,120.0,76.0,2.0,15.0,4.0,53.0,8.0,13.0,151.0,26.0,26.0,24.0,2.0,4.0,40.0,7.0,1.0,7.0,83.0,20.0,10.0,11.0,2.0,2337.0,,6.0,16.0,613.0,,2.0,162.0,36.0,,60.0,,248.0,248.0,11.0,27.0,27.0,30.0,201.0,212.0,476.0,18.0,32.0,22.0,183.0,29.0,15.0,25.0,38.0,38.0,288.0,24.0,479.0,7.0,25.0,17.0,624.0,4.0,57.0,7.0,3.0,12.0,1.0,3.0,940.0,125.0,39.0,39.0,18.0,2.0,13.0,12.0,15.0,8.0,2.0,2020,0.4482758620689655
274,345706.0,F,10.0,Striker,False,18 June 1989,France,Laval,30,Pierre-Emerick Aubameyang,5110.0,189.0,18.0,22.0,22.0,423.0,2.0,11.0,590.0,,2.0,59.0,33.0,36.0,10.0,308.0,197.0,24.0,23.0,17.0,8.0,24.0,78.0,236.0,92.0,7.0,3.0,70.0,23.0,39.0,8.0,77.0,12.0,31.0,12.0,163.0,101.0,3.0,13.0,4.0,58.0,8.0,14.0,216.0,35.0,44.0,40.0,4.0,4.0,54.0,14.0,1.0,14.0,113.0,39.0,17.0,10.0,3.0,3138.0,,12.0,14.0,792.0,1.0,9.0,215.0,74.0,,117.0,6.0,417.0,417.0,24.0,30.0,38.0,70.0,252.0,255.0,565.0,38.0,4.0,26.0,237.0,39.0,13.0,38.0,89.0,89.0,394.0,36.0,669.0,9.0,23.0,20.0,817.0,6.0,93.0,3.0,1.0,31.0,7.0,3.0,1310.0,152.0,58.0,58.0,20.0,0.0,14.0,17.0,43.0,19.0,3.0,2019,0.3888888888888889
210,345706.0,F,10.0,Striker,False,18 June 1989,France,Laval,29,Pierre-Emerick Aubameyang,5110.0,131.0,16.0,9.0,9.0,390.0,,9.0,512.0,1.0,3.0,83.0,32.0,36.0,7.0,240.0,158.0,19.0,28.0,20.0,8.0,19.0,81.0,175.0,66.0,8.0,4.0,54.0,22.0,20.0,3.0,39.0,4.0,33.0,7.0,174.0,105.0,4.0,18.0,6.0,45.0,6.0,13.0,179.0,30.0,42.0,40.0,2.0,6.0,52.0,8.0,,8.0,146.0,30.0,21.0,9.0,1.0,2731.0,,13.0,20.0,658.0,,4.0,146.0,95.0,,81.0,6.0,344.0,344.0,14.0,16.0,36.0,54.0,192.0,237.0,478.0,26.0,3.0,33.0,167.0,39.0,18.0,55.0,43.0,43.0,341.0,34.0,568.0,0.0,17.0,23.0,692.0,,94.0,11.0,6.0,21.0,3.0,3.0,1132.0,149.0,61.0,61.0,23.0,0.0,20.0,29.0,34.0,17.0,,2018,0.5555555555555556
79,345706.0,F,10.0,Striker,False,18 June 1989,France,Laval,28,Pierre-Emerick Aubameyang,5110.0,81.0,7.0,2.0,2.0,141.0,1.0,5.0,220.0,,3.0,28.0,8.0,13.0,1.0,92.0,50.0,3.0,9.0,6.0,2.0,3.0,23.0,103.0,29.0,1.0,,27.0,7.0,6.0,3.0,12.0,4.0,12.0,0.0,50.0,32.0,,7.0,2.0,21.0,3.0,1.0,54.0,12.0,15.0,15.0,,2.0,30.0,3.0,,3.0,52.0,14.0,5.0,6.0,,1058.0,,4.0,9.0,296.0,1.0,2.0,49.0,24.0,,25.0,1.0,141.0,141.0,3.0,12.0,14.0,27.0,108.0,89.0,199.0,13.0,,13.0,107.0,21.0,7.0,14.0,16.0,16.0,142.0,16.0,226.0,4.0,13.0,10.0,317.0,2.0,31.0,2.0,1.0,5.0,1.0,3.0,455.0,66.0,12.0,12.0,8.0,,7.0,11.0,10.0,4.0,,2017,0.5384615384615384
578,327262.0,D,24.0,Right Full Back,False,24 December 1992,Cote D’Ivoire,Ouragahio,31,Sèrge Aurier,11293.0,119.0,5.0,4.0,4.0,129.0,1.0,6.0,244.0,,22.0,13.0,21.0,9.0,5.0,63.0,49.0,2.0,2.0,,,1.0,2.0,48.0,41.0,1.0,4.0,7.0,0.0,4.0,,7.0,10.0,6.0,3.0,40.0,46.0,4.0,25.0,22.0,46.0,,7.0,123.0,9.0,13.0,10.0,3.0,22.0,48.0,7.0,,7.0,111.0,41.0,25.0,4.0,10.0,711.0,2.0,1.0,3.0,305.0,2.0,2.0,6.0,92.0,,23.0,1.0,106.0,106.0,3.0,20.0,18.0,14.0,26.0,64.0,242.0,7.0,16.0,4.0,132.0,16.0,25.0,12.0,18.0,18.0,93.0,14.0,194.0,3.0,18.0,,308.0,,4.0,4.0,,14.0,1.0,25.0,462.0,11.0,7.0,7.0,9.0,0.0,2.0,2.0,5.0,10.0,2.0,2023,0.2222222222222222
489,327262.0,D,24.0,Right Full Back,False,24 December 1992,Cote D’Ivoire,Ouragahio,30,Sèrge Aurier,11293.0,291.0,20.0,8.0,8.0,251.0,3.0,21.0,534.0,,125.0,32.0,46.0,24.0,14.0,206.0,85.0,4.0,10.0,1.0,1.0,4.0,2.0,104.0,126.0,1.0,10.0,29.0,1.0,10.0,5.0,18.0,21.0,18.0,8.0,88.0,145.0,10.0,65.0,44.0,105.0,3.0,18.0,365.0,22.0,31.0,26.0,5.0,44.0,119.0,29.0,3.0,29.0,240.0,109.0,52.0,7.0,21.0,1949.0,3.0,4.0,6.0,718.0,11.0,3.0,10.0,229.0,,47.0,4.0,342.0,342.0,8.0,82.0,35.0,51.0,25.0,121.0,521.0,23.0,29.0,10.0,361.0,53.0,65.0,27.0,39.0,39.0,203.0,14.0,412.0,13.0,52.0,,734.0,1.0,9.0,5.0,2.0,64.0,1.0,167.0,1302.0,14.0,31.0,31.0,19.0,0.0,8.0,16.0,5.0,41.0,2.0,2022,0.3333333333333333
363,327262.0,D,24.0,Right Full Back,False,24 December 1992,Cote D’Ivoire,Ouragahio,28,Sèrge Aurier,11293.0,362.0,15.0,10.0,10.0,288.0,3.0,21.0,640.0,1.0,122.0,40.0,37.0,19.0,14.0,162.0,76.0,5.0,15.0,2.0,,5.0,8.0,146.0,111.0,6.0,3.0,55.0,1.0,25.0,4.0,21.0,14.0,13.0,5.0,115.0,123.0,3.0,41.0,24.0,78.0,1.0,23.0,289.0,19.0,22.0,21.0,1.0,24.0,83.0,19.0,1.0,19.0,326.0,92.0,53.0,6.0,17.0,1608.0,4.0,6.0,12.0,788.0,5.0,1.0,3.0,237.0,1.0,42.0,4.0,266.0,266.0,2.0,83.0,26.0,55.0,31.0,129.0,636.0,23.0,28.0,18.0,424.0,34.0,41.0,32.0,35.0,35.0,175.0,7.0,403.0,18.0,48.0,1.0,792.0,1.0,15.0,4.0,,55.0,1.0,153.0,1280.0,26.0,29.0,29.0,15.0,0.0,8.0,17.0,10.0,33.0,,2020,0.42105263157894735
274,327262.0,D,24.0,Right Full Back,False,24 December 1992,Cote D’Ivoire,Ouragahio,27,Sèrge Aurier,11293.0,460.0,22.0,20.0,20.0,573.0,9.0,33.0,1013.0,,230.0,64.0,70.0,33.0,27.0,265.0,147.0,4.0,28.0,2.0,2.0,4.0,10.0,279.0,165.0,4.0,14.0,83.0,6.0,30.0,6.0,99.0,37.0,28.0,9.0,187.0,224.0,14.0,84.0,48.0,122.0,5.0,41.0,446.0,31.0,32.0,27.0,5.0,48.0,147.0,47.0,3.0,47.0,518.0,143.0,77.0,9.0,24.0,2705.0,5.0,12.0,21.0,1272.0,6.0,7.0,11.0,427.0,2.0,129.0,5.0,527.0,527.0,5.0,97.0,63.0,83.0,38.0,280.0,1004.0,32.0,0.0,33.0,553.0,55.0,84.0,64.0,137.0,137.0,377.0,5.0,865.0,41.0,86.0,6.0,1281.0,2.0,13.0,7.0,2.0,93.0,,255.0,2202.0,53.0,54.0,54.0,22.0,0.0,15.0,39.0,28.0,69.0,2.0,2019,0.45454545454545453
210,327262.0,D,24.0,Right Full Back,False,24 December 1992,Cote D’Ivoire,Ouragahio,26,Sèrge Aurier,11293.0,85.0,7.0,7.0,7.0,124.0,3.0,5.0,202.0,,43.0,15.0,12.0,8.0,12.0,52.0,34.0,1.0,4.0,2.0,1.0,1.0,3.0,58.0,31.0,2.0,3.0,19.0,1.0,7.0,,10.0,14.0,7.0,0.0,50.0,43.0,3.0,17.0,12.0,24.0,,17.0,109.0,6.0,9.0,7.0,2.0,12.0,26.0,7.0,,7.0,95.0,42.0,23.0,2.0,6.0,563.0,4.0,2.0,4.0,265.0,2.0,3.0,3.0,103.0,,23.0,1.0,124.0,124.0,,17.0,14.0,19.0,7.0,55.0,199.0,6.0,0.0,6.0,107.0,20.0,17.0,14.0,24.0,24.0,77.0,1.0,186.0,8.0,18.0,1.0,269.0,,4.0,2.0,2.0,21.0,,55.0,456.0,9.0,12.0,12.0,2.0,0.0,6.0,8.0,3.0,13.0,1.0,2018,0.75
79,327262.0,D,24.0,Right Full Back,False,24 December 1992,Cote D’Ivoire,Ouragahio,25,Sèrge Aurier,11293.0,259.0,10.0,6.0,6.0,363.0,1.0,26.0,616.0,,157.0,29.0,48.0,17.0,15.0,76.0,55.0,7.0,12.0,2.0,2.0,6.0,11.0,163.0,89.0,5.0,6.0,54.0,3.0,20.0,6.0,45.0,23.0,16.0,4.0,91.0,127.0,6.0,48.0,33.0,88.0,4.0,21.0,236.0,16.0,12.0,10.0,2.0,33.0,83.0,31.0,3.0,31.0,346.0,77.0,37.0,2.0,6.0,1429.0,6.0,3.0,11.0,769.0,1.0,6.0,14.0,241.0,1.0,86.0,1.0,308.0,308.0,5.0,52.0,32.0,54.0,31.0,194.0,609.0,19.0,,15.0,300.0,31.0,48.0,22.0,68.0,68.0,277.0,4.0,544.0,10.0,51.0,2.0,776.0,,15.0,1.0,1.0,48.0,1.0,187.0,1298.0,36.0,16.0,16.0,16.0,,11.0,15.0,16.0,27.0,1.0,2017,0.6470588235294118
578,313792.0,F,9.0,Centre Striker,False,12 August 1997,Nigeria,Ilorin,26,Taiwo Awoniyi,15340.0,17.0,,,,40.0,,0.0,57.0,1.0,,22.0,14.0,8.0,2.0,31.0,37.0,,7.0,1.0,,,6.0,24.0,22.0,1.0,,3.0,1.0,1.0,,1.0,,7.0,2.0,38.0,29.0,,6.0,6.0,8.0,2.0,6.0,17.0,6.0,9.0,6.0,3.0,6.0,14.0,,,,24.0,7.0,2.0,4.0,1.0,514.0,,3.0,6.0,83.0,,,15.0,11.0,,3.0,1.0,63.0,63.0,5.0,3.0,14.0,6.0,19.0,23.0,56.0,3.0,9.0,9.0,21.0,2.0,6.0,8.0,1.0,1.0,37.0,10.0,64.0,,0.0,6.0,84.0,,9.0,6.0,2.0,3.0,1.0,,166.0,23.0,24.0,24.0,6.0,0.0,2.0,6.0,,2.0,1.0,2023,0.25
489,313792.0,F,9.0,Centre Striker,False,12 August 1997,Nigeria,Ilorin,25,Taiwo Awoniyi,15340.0,46.0,,,,96.0,,1.0,142.0,,1.0,61.0,20.0,27.0,5.0,163.0,67.0,2.0,9.0,5.0,,2.0,27.0,63.0,56.0,1.0,,15.0,3.0,5.0,,3.0,,29.0,7.0,130.0,63.0,,20.0,15.0,19.0,5.0,24.0,60.0,17.0,29.0,24.0,5.0,15.0,34.0,4.0,,4.0,42.0,7.0,4.0,14.0,4.0,1411.0,,2.0,8.0,217.0,4.0,3.0,49.0,23.0,,14.0,,192.0,192.0,15.0,13.0,28.0,23.0,54.0,62.0,140.0,14.0,41.0,10.0,65.0,3.0,20.0,19.0,3.0,3.0,105.0,25.0,157.0,1.0,6.0,15.0,219.0,1.0,35.0,17.0,10.0,17.0,2.0,1.0,490.0,57.0,68.0,68.0,19.0,4.0,6.0,7.0,4.0,10.0,2.0,2022,0.2222222222222222
489,345206.0,M,26.0,Central Midfielder,True,6 October 2003,Sweden,,19,Yasin Ayari,134333.0,10.0,1.0,,,10.0,,2.0,20.0,1.0,,1.0,,3.0,,5.0,3.0,1.0,2.0,,,1.0,0.0,2.0,3.0,,,1.0,,4.0,,,,,0.0,5.0,5.0,,,,4.0,2.0,,8.0,1.0,2.0,2.0,,,,,,,6.0,3.0,3.0,1.0,,65.0,,1.0,1.0,22.0,,,2.0,4.0,,1.0,,5.0,5.0,1.0,,2.0,1.0,6.0,6.0,20.0,1.0,0.0,2.0,11.0,1.0,,,,,7.0,,11.0,,2.0,,22.0,,1.0,1.0,2.0,2.0,1.0,,33.0,1.0,2.0,2.0,3.0,0.0,2.0,,,2.0,,2022,0.6666666666666666
578,160688.0,F,9.0,Centre Striker,False,11 September 1991,France,Marseille,32,Jordan Ayew,5595.0,79.0,2.0,3.0,3.0,148.0,,0.0,224.0,,2.0,22.0,15.0,10.0,10.0,82.0,34.0,3.0,6.0,2.0,2.0,3.0,17.0,122.0,54.0,1.0,,11.0,6.0,7.0,4.0,21.0,7.0,32.0,3.0,93.0,92.0,,2.0,1.0,23.0,9.0,20.0,71.0,10.0,10.0,10.0,,1.0,21.0,8.0,,8.0,53.0,11.0,6.0,4.0,1.0,835.0,,2.0,6.0,277.0,1.0,2.0,24.0,83.0,,35.0,1.0,156.0,156.0,6.0,30.0,18.0,22.0,34.0,65.0,221.0,11.0,47.0,8.0,94.0,6.0,2.0,36.0,30.0,29.0,100.0,8.0,216.0,4.0,8.0,2.0,280.0,,20.0,1.0,,23.0,,2.0,526.0,35.0,24.0,24.0,34.0,0.0,3.0,21.0,12.0,11.0,3.0,2023,0.3
489,160688.0,F,9.0,Centre Striker,False,11 September 1991,France,Marseille,31,Jordan Ayew,5595.0,237.0,5.0,10.0,10.0,434.0,2.0,6.0,661.0,1.0,5.0,92.0,51.0,38.0,29.0,269.0,103.0,7.0,28.0,7.0,,7.0,28.0,295.0,166.0,4.0,1.0,34.0,10.0,32.0,6.0,27.0,16.0,83.0,12.0,311.0,271.0,1.0,30.0,18.0,55.0,23.0,48.0,193.0,31.0,41.0,37.0,4.0,18.0,81.0,15.0,,15.0,192.0,49.0,22.0,15.0,1.0,2720.0,2.0,8.0,23.0,817.0,4.0,9.0,141.0,174.0,,49.0,4.0,457.0,457.0,21.0,76.0,69.0,65.0,141.0,223.0,657.0,31.0,142.0,31.0,274.0,16.0,30.0,124.0,43.0,43.0,297.0,40.0,590.0,11.0,22.0,4.0,821.0,2.0,32.0,14.0,7.0,66.0,5.0,9.0,1548.0,106.0,107.0,107.0,90.0,2.0,11.0,65.0,25.0,41.0,5.0,2022,0.2894736842105263
418,160688.0,F,9.0,Centre Striker,False,11 September 1991,France,Marseille,30,Jordan Ayew,5595.0,224.0,9.0,8.0,8.0,343.0,,9.0,559.0,5.0,9.0,59.0,32.0,31.0,26.0,160.0,105.0,12.0,20.0,6.0,5.0,12.0,30.0,242.0,132.0,4.0,3.0,60.0,15.0,14.0,1.0,49.0,25.0,77.0,11.0,223.0,179.0,3.0,12.0,6.0,53.0,22.0,38.0,136.0,23.0,31.0,24.0,7.0,6.0,51.0,15.0,,15.0,205.0,37.0,19.0,12.0,4.0,2023.0,,9.0,14.0,664.0,3.0,6.0,35.0,208.0,,61.0,2.0,382.0,382.0,18.0,49.0,65.0,60.0,86.0,198.0,554.0,30.0,114.0,23.0,255.0,16.0,12.0,71.0,74.0,74.0,251.0,16.0,488.0,6.0,24.0,2.0,669.0,2.0,35.0,13.0,8.0,47.0,8.0,9.0,1265.0,70.0,84.0,84.0,66.0,0.0,8.0,34.0,24.0,30.0,2.0,2021,0.25806451612903225
363,160688.0,F,9.0,Centre Striker,False,11 September 1991,France,Marseille,29,Jordan Ayew,5595.0,200.0,2.0,4.0,4.0,317.0,,10.0,513.0,,2.0,95.0,31.0,33.0,26.0,229.0,110.0,8.0,10.0,3.0,4.0,8.0,23.0,214.0,108.0,,2.0,55.0,12.0,28.0,4.0,24.0,7.0,60.0,6.0,263.0,182.0,2.0,10.0,8.0,41.0,10.0,45.0,145.0,23.0,42.0,36.0,6.0,8.0,55.0,16.0,,16.0,163.0,27.0,20.0,17.0,3.0,2097.0,,3.0,10.0,625.0,2.0,11.0,100.0,141.0,,32.0,3.0,338.0,338.0,16.0,50.0,42.0,55.0,111.0,171.0,505.0,25.0,97.0,13.0,235.0,11.0,10.0,89.0,31.0,31.0,231.0,28.0,429.0,5.0,22.0,5.0,633.0,2.0,26.0,11.0,10.0,38.0,1.0,2.0,1148.0,58.0,82.0,82.0,63.0,0.0,10.0,52.0,22.0,26.0,4.0,2020,0.30303030303030304
274,160688.0,F,9.0,Centre Striker,False,11 September 1991,France,Marseille,28,Jordan Ayew,5595.0,217.0,19.0,1.0,1.0,446.0,1.0,19.0,662.0,2.0,10.0,171.0,80.0,37.0,35.0,294.0,166.0,11.0,28.0,7.0,2.0,10.0,44.0,259.0,147.0,4.0,1.0,49.0,14.0,32.0,6.0,21.0,4.0,95.0,10.0,398.0,303.0,1.0,20.0,15.0,64.0,26.0,59.0,190.0,37.0,45.0,41.0,4.0,15.0,91.0,15.0,,15.0,229.0,43.0,30.0,16.0,1.0,3160.0,,14.0,16.0,791.0,4.0,7.0,156.0,131.0,,49.0,,439.0,439.0,22.0,55.0,70.0,49.0,136.0,261.0,639.0,25.0,,30.0,250.0,28.0,20.0,117.0,25.0,25.0,344.0,50.0,589.0,7.0,32.0,9.0,814.0,2.0,58.0,14.0,,48.0,2.0,11.0,1562.0,130.0,113.0,113.0,105.0,,11.0,73.0,19.0,30.0,6.0,2019,0.2972972972972973
210,160688.0,F,9.0,Centre Striker,False,11 September 1991,France,Marseille,27,Jordan Ayew,5595.0,78.0,2.0,,,128.0,,5.0,206.0,,1.0,90.0,32.0,20.0,19.0,99.0,55.0,4.0,14.0,4.0,,4.0,21.0,74.0,41.0,1.0,1.0,29.0,10.0,14.0,1.0,14.0,1.0,32.0,4.0,180.0,106.0,1.0,5.0,2.0,19.0,7.0,31.0,60.0,14.0,13.0,12.0,1.0,2.0,29.0,7.0,,7.0,68.0,13.0,5.0,8.0,,1187.0,0.0,8.0,8.0,248.0,,8.0,51.0,35.0,,22.0,,178.0,178.0,4.0,12.0,25.0,29.0,63.0,76.0,189.0,16.0,,16.0,88.0,10.0,5.0,26.0,15.0,15.0,109.0,18.0,192.0,2.0,10.0,9.0,265.0,1.0,27.0,11.0,6.0,38.0,2.0,1.0,562.0,60.0,47.0,47.0,25.0,,8.0,11.0,16.0,23.0,3.0,2018,0.4
79,160688.0,F,9.0,Centre Striker,False,11 September 1991,France,Marseille,26,Jordan Ayew,5595.0,228.0,9.0,5.0,5.0,467.0,2.0,18.0,690.0,1.0,5.0,122.0,52.0,36.0,43.0,271.0,175.0,30.0,14.0,8.0,9.0,29.0,52.0,291.0,141.0,1.0,3.0,67.0,26.0,39.0,4.0,39.0,5.0,106.0,8.0,375.0,293.0,3.0,17.0,10.0,65.0,30.0,63.0,152.0,33.0,49.0,43.0,6.0,10.0,72.0,24.0,,24.0,181.0,27.0,13.0,20.0,2.0,2856.0,,4.0,12.0,806.0,3.0,12.0,147.0,146.0,,63.0,1.0,464.0,464.0,24.0,37.0,80.0,67.0,211.0,231.0,664.0,40.0,,16.0,249.0,27.0,17.0,124.0,45.0,45.0,322.0,47.0,631.0,8.0,33.0,8.0,835.0,1.0,66.0,10.0,3.0,82.0,3.0,5.0,1616.0,111.0,109.0,109.0,87.0,,8.0,74.0,35.0,60.0,2.0,2017,0.2222222222222222
54,160688.0,F,9.0,Centre Striker,False,11 September 1991,France,Marseille,25,Jordan Ayew,5595.0,62.0,4.0,5.0,5.0,144.0,,4.0,201.0,,6.0,37.0,7.0,14.0,10.0,66.0,46.0,2.0,3.0,,,2.0,9.0,92.0,33.0,2.0,0.0,17.0,2.0,11.0,4.0,19.0,,34.0,2.0,117.0,63.0,0.0,5.0,2.0,14.0,11.0,18.0,39.0,9.0,7.0,6.0,1.0,2.0,12.0,7.0,,7.0,58.0,5.0,2.0,6.0,2.0,863.0,,1.0,5.0,239.0,,2.0,46.0,48.0,,15.0,1.0,141.0,141.0,4.0,14.0,15.0,17.0,51.0,81.0,201.0,9.0,53.0,6.0,70.0,5.0,5.0,40.0,19.0,19.0,103.0,5.0,189.0,0.0,5.0,6.0,240.0,2.0,12.0,3.0,5.0,14.0,,7.0,461.0,39.0,31.0,31.0,22.0,0.0,6.0,21.0,12.0,11.0,1.0,2016,0.42857142857142855
42,160688.0,F,9.0,Centre Striker,False,11 September 1991,France,Marseille,24,Jordan Ayew,5595.0,197.0,6.0,6.0,6.0,456.0,,16.0,647.0,,10.0,85.0,61.0,30.0,27.0,216.0,116.0,,16.0,2.0,11.0,30.0,46.0,238.0,117.0,4.0,1.0,45.0,21.0,22.0,3.0,33.0,10.0,75.0,7.0,320.0,214.0,1.0,7.0,5.0,41.0,9.0,48.0,174.0,27.0,49.0,46.0,3.0,5.0,100.0,23.0,2.0,23.0,156.0,42.0,22.0,21.0,2.0,2352.0,,6.0,10.0,773.0,2.0,14.0,174.0,117.0,,59.0,2.0,474.0,473.0,9.0,34.0,74.0,45.0,232.0,226.0,620.0,32.0,,18.0,224.0,12.0,8.0,170.0,43.0,43.0,303.0,72.0,619.0,9.0,29.0,10.0,800.0,1.0,59.0,7.0,3.0,40.0,,10.0,1447.0,,96.0,96.0,38.0,,2.0,75.0,26.0,35.0,6.0,2015,0.06666666666666667
489,341459.0,D,3.0,Right Full Back,False,28 August 1989,Spain,Pamplona,33,César Azpilicueta,4496.0,383.0,15.0,7.0,7.0,375.0,3.0,12.0,751.0,,114.0,19.0,29.0,25.0,20.0,139.0,73.0,4.0,12.0,2.0,2.0,4.0,8.0,156.0,59.0,4.0,8.0,25.0,5.0,15.0,3.0,16.0,10.0,5.0,7.0,70.0,86.0,8.0,46.0,22.0,86.0,,27.0,335.0,16.0,21.0,19.0,2.0,22.0,74.0,19.0,1.0,19.0,352.0,93.0,57.0,11.0,16.0,1522.0,2.0,7.0,5.0,867.0,5.0,,7.0,219.0,,55.0,1.0,215.0,215.0,2.0,38.0,19.0,35.0,54.0,182.0,722.0,21.0,10.0,13.0,453.0,48.0,46.0,12.0,26.0,26.0,241.0,2.0,470.0,21.0,49.0,2.0,897.0,,9.0,4.0,9.0,43.0,,139.0,1278.0,25.0,12.0,12.0,7.0,0.0,7.0,7.0,7.0,25.0,3.0,2022,0.28
418,341459.0,D,3.0,Right Full Back,False,28 August 1989,Spain,Pamplona,32,César Azpilicueta,4496.0,659.0,32.0,6.0,6.0,722.0,16.0,46.0,1375.0,,105.0,29.0,46.0,27.0,13.0,153.0,88.0,3.0,15.0,1.0,2.0,3.0,7.0,201.0,110.0,2.0,4.0,54.0,3.0,19.0,5.0,24.0,23.0,10.0,9.0,85.0,117.0,4.0,61.0,29.0,170.0,1.0,25.0,623.0,24.0,23.0,20.0,3.0,29.0,122.0,23.0,3.0,23.0,616.0,187.0,126.0,5.0,16.0,2074.0,2.0,5.0,12.0,1580.0,9.0,,22.0,465.0,1.0,72.0,4.0,336.0,336.0,8.0,56.0,46.0,54.0,165.0,366.0,1355.0,23.0,14.0,17.0,734.0,78.0,61.0,19.0,47.0,47.0,469.0,11.0,918.0,49.0,107.0,2.0,1605.0,1.0,11.0,8.0,3.0,51.0,1.0,128.0,2067.0,55.0,21.0,21.0,5.0,0.0,13.0,15.0,19.0,28.0,3.0,2021,0.48148148148148145
363,341459.0,D,3.0,Right Full Back,False,28 August 1989,Spain,Pamplona,31,César Azpilicueta,4496.0,903.0,42.0,7.0,7.0,743.0,10.0,39.0,1639.0,3.0,141.0,44.0,55.0,26.0,19.0,117.0,85.0,4.0,24.0,2.0,,4.0,7.0,201.0,131.0,3.0,3.0,55.0,1.0,18.0,12.0,25.0,12.0,6.0,8.0,107.0,128.0,3.0,59.0,33.0,181.0,1.0,32.0,728.0,24.0,20.0,19.0,1.0,33.0,130.0,28.0,2.0,28.0,783.0,207.0,147.0,4.0,11.0,2191.0,3.0,9.0,18.0,1855.0,5.0,0.0,25.0,470.0,,63.0,1.0,325.0,325.0,5.0,82.0,44.0,56.0,175.0,346.0,1608.0,25.0,14.0,27.0,1005.0,101.0,59.0,14.0,37.0,37.0,434.0,8.0,919.0,59.0,117.0,5.0,1887.0,2.0,11.0,3.0,2.0,53.0,3.0,153.0,2346.0,40.0,17.0,17.0,14.0,1.0,14.0,6.0,13.0,28.0,5.0,2020,0.5384615384615384
274,341459.0,D,3.0,Right Full Back,False,28 August 1989,Spain,Pamplona,30,César Azpilicueta,4496.0,1013.0,72.0,30.0,30.0,982.0,21.0,80.0,1965.0,,322.0,64.0,93.0,36.0,23.0,215.0,100.0,8.0,39.0,7.0,5.0,8.0,14.0,369.0,172.0,8.0,13.0,85.0,9.0,34.0,7.0,75.0,46.0,13.0,6.0,158.0,205.0,13.0,81.0,40.0,272.0,2.0,40.0,948.0,36.0,53.0,43.0,10.0,40.0,185.0,67.0,1.0,67.0,720.0,325.0,193.0,11.0,21.0,3230.0,2.0,17.0,28.0,2406.0,21.0,6.0,303.0,464.0,,153.0,2.0,681.0,681.0,11.0,81.0,80.0,85.0,398.0,447.0,1937.0,35.0,0.0,45.0,1183.0,175.0,81.0,21.0,121.0,121.0,636.0,14.0,1373.0,87.0,190.0,3.0,2435.0,9.0,29.0,1.0,,86.0,,378.0,3419.0,95.0,27.0,27.0,15.0,0.0,19.0,12.0,27.0,56.0,1.0,2019,0.5277777777777778
